"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 14 22:56:27 GMT 2020","Sat Nov 14 22:56:50 GMT 2020","23127","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can edit policy content flags {""FileType"":""excel"",""ContentFlags"":""externalHyperlinks"",""FlagType"":""disallow""} @functional @TEST-155","I can edit policy content flags {""FileType"":""excel"",""ContentFlags"":""externalHyperlinks"",""FlagType"":""disallow""} @functional @TEST-155",""
"passed","Sat Nov 14 22:59:28 GMT 2020","Sat Nov 14 22:59:56 GMT 2020","28081","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","filter the log by file type {""filter"":""pdf"",""filteredFile"":""Pdf""} @functional @TEST-163","filter the log by file type {""filter"":""pdf"",""filteredFile"":""Pdf""} @functional @TEST-163",""
"passed","Sat Nov 14 22:58:43 GMT 2020","Sat Nov 14 22:59:00 GMT 2020","16366","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","I can filter the request log using the time interval {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @functional @TEST-167","I can filter the request log using the time interval {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @functional @TEST-167",""
"passed","Sat Nov 14 23:02:14 GMT 2020","Sat Nov 14 23:02:59 GMT 2020","44413","","request-history-log @request-history-log","","request-history-log @request-history-log","I can remove individual filters {""filterOne"":""png"",""filterTwo"":""Safe"",""filterToRemove"":""Safe"",""appliedFilter"":""png""} @functional @TEST-189","I can remove individual filters {""filterOne"":""png"",""filterTwo"":""Safe"",""filterToRemove"":""Safe"",""appliedFilter"":""png""} @functional @TEST-189",""
"failed","Sat Nov 14 23:00:24 GMT 2020","Sat Nov 14 23:00:36 GMT 2020","11745","","request-history-log @request-history-log","","request-history-log @request-history-log","I am able to change the number of files displayed on the page {""itemCount"":""25"",""fileCount"":""4""} @functional @smoke @TEST-166","I am able to change the number of files displayed on the page {""itemCount"":""25"",""fileCount"":""4""} @functional @smoke @TEST-166",""
"passed","Sat Nov 14 23:00:48 GMT 2020","Sat Nov 14 23:01:30 GMT 2020","42101","","request-history-log @request-history-log","","request-history-log @request-history-log","Validate requests log view using a combination of multiple filters {""riskFilter"":""Safe"",""typeFilter"":""png"",""fileIdFilter"":"""",""appliedFilters"":""Safe_png""} @functional @TEST-179","Validate requests log view using a combination of multiple filters {""riskFilter"":""Safe"",""typeFilter"":""png"",""fileIdFilter"":"""",""appliedFilters"":""Safe_png""} @functional @TEST-179",""
"passed","Sat Nov 14 22:58:27 GMT 2020","Sat Nov 14 22:58:43 GMT 2020","16366","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","I can filter the request log using the time interval {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @functional @TEST-167","I can filter the request log using the time interval {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @functional @TEST-167",""
"passed","Sat Nov 14 22:56:50 GMT 2020","Sat Nov 14 22:57:30 GMT 2020","40064","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","A user is able to change all content flags for all file type in policy page {""FileType"":""word"",""FlagType"":""sanitise""} @functional @smoke @TEST-Change-all-content-flag-for-all-doc-type","A user is able to change all content flags for all file type in policy page {""FileType"":""word"",""FlagType"":""sanitise""} @functional @smoke @TEST-Change-all-content-flag-for-all-doc-type",""
"failed","Sat Nov 14 23:00:36 GMT 2020","Sat Nov 14 23:00:48 GMT 2020","11778","","request-history-log @request-history-log","","request-history-log @request-history-log","I am able to change the number of files displayed on the page {""itemCount"":""50"",""fileCount"":""4""} @functional @smoke @TEST-166","I am able to change the number of files displayed on the page {""itemCount"":""50"",""fileCount"":""4""} @functional @smoke @TEST-166",""
"passed","Sat Nov 14 22:58:10 GMT 2020","Sat Nov 14 22:58:27 GMT 2020","16533","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","I can filter the request log using the time interval {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @functional @TEST-167","I can filter the request log using the time interval {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @functional @TEST-167",""
"passed","Sat Nov 14 22:59:00 GMT 2020","Sat Nov 14 22:59:28 GMT 2020","28114","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","filter the log by file type {""filter"":""docx"",""filteredFile"":""Docx""} @functional @TEST-163","filter the log by file type {""filter"":""docx"",""filteredFile"":""Docx""} @functional @TEST-163",""
"passed","Sat Nov 14 22:57:30 GMT 2020","Sat Nov 14 22:58:10 GMT 2020","40035","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","A user is able to change all content flags for all file type in policy page {""FileType"":""pdf"",""FlagType"":""disallow""} @functional @smoke @TEST-Change-all-content-flag-for-all-doc-type","A user is able to change all content flags for all file type in policy page {""FileType"":""pdf"",""FlagType"":""disallow""} @functional @smoke @TEST-Change-all-content-flag-for-all-doc-type",""
"passed","Sat Nov 14 23:01:30 GMT 2020","Sat Nov 14 23:02:14 GMT 2020","44423","","request-history-log @request-history-log","","request-history-log @request-history-log","I can remove individual filters {""filterOne"":""docx"",""filterTwo"":""Safe"",""filterToRemove"":""docx"",""appliedFilter"":""Safe""} @functional @TEST-189","I can remove individual filters {""filterOne"":""docx"",""filterTwo"":""Safe"",""filterToRemove"":""docx"",""appliedFilter"":""Safe""} @functional @TEST-189",""
"passed","Sat Nov 14 22:56:04 GMT 2020","Sat Nov 14 22:56:27 GMT 2020","23120","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can edit policy content flags {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""FlagType"":""sanitise""} @functional @TEST-155","I can edit policy content flags {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""FlagType"":""sanitise""} @functional @TEST-155",""
"passed","Sat Nov 14 22:59:56 GMT 2020","Sat Nov 14 23:00:24 GMT 2020","28036","","request-history-filtering-by-risk-outcome @request-history-filtering-by-risk-outcome","","request-history-filtering-by-risk-outcome @request-history-filtering-by-risk-outcome","I can filter the log by file risks {""filter"":""Safe"",""filteredFile"":""Safe""} @functional @TEST-163_164_165_180","I can filter the log by file risks {""filter"":""Safe"",""filteredFile"":""Safe""} @functional @TEST-163_164_165_180",""
"passed","Sat Nov 14 22:55:40 GMT 2020","Sat Nov 14 22:56:04 GMT 2020","23373","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","A user can cancel any updates that they have done to the policy by pressing cancel {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""CurrentFlagType"":""disallow"",""ChangedFlagType"":""sanitise""} @functional @smoke @TEST-188","A user can cancel any updates that they have done to the policy by pressing cancel {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""CurrentFlagType"":""disallow"",""ChangedFlagType"":""sanitise""} @functional @smoke @TEST-188",""
